SQUARE_FT,LONGITUDE,LATITUDE,TARGET
895.2254642,17.815234,83.35818,27
1450.116009,28.579004,77.431173,50
665.0446067,19.126499,72.99956,82
625,22.54111,88.33778,70
1300.108342,22.5,88.35,48
2367.664468,28.542768,77.365736,140
1275.00425,19.097244,72.846785,450
2052.27911,28.63676,77.36315,95
1000,28.469063,77.308984,80
1100.034376,12.96991,77.59796,32
2666.158827,12.91668,77.59196,280
2249.212776,28.870999,76.636211,50
1020.03643,26.154874,91.670312,39.2
1397.116352,19.1849,72.8347,250
1425,30.712867,76.648557,39.9
1300.034211,26.979452,75.765051,38
1169.950739,23.159294,72.658666,38
678.0171764,13.0983,80.1622,45
1089.918256,22.3,73.2,8
1550.017885,13.050268,80.256302,260
882.2232025,22.68333,88.36667,20
400,24.69028,78.41889,70
424.3339742,19.4559,72.8114,30.9
1200,13.09,80.27,46.2
1264.880952,12.96991,77.59796,85
1100.070972,23.229813,77.495101,31
1118.039131,21.022122,79.007475,52
1005.025126,21.094632,79.074805,60
5714.285714,21.143354,72.770931,300
402.8461959,33.45,76.24,73.6
949.8480243,12.55,77.417,50
908,24.862517,78.282467,90.8
1089.588378,26.8626,75.7633,45
603.9638794,19.263568,73.133543,51.5
2100.656455,28.5574,77.159,48
600,19.18,72.96333,87
2050.230651,12.9958935,77.761394,160
967.1672181,22.54111,88.33778,38
1120.134416,13.0318,77.6583,40
1600,24.0447,78.9592,480
1950.078003,13.152958,77.426875,250
1212.245737,28.560719,77.386208,59
1733.333333,28.5889,77.3352,130
813.2974127,19.103831,72.837361,320
950.0805153,19.97126,79.285207,29.5
1340.388007,22.72056,75.84722,38
3061.536892,12.96991,77.59796,300
2060.015107,19.124896,72.893503,600
1006.289308,22.328394,73.176639,27.2
1325.966851,28.514348,76.983292,120
731.0475912,19.141644,72.842908,100
950.0351865,27.685618,85.325317,81
610.0217865,19.1955,72.8728,98
1230.198854,28.577673,77.389781,73
750,23.25,77.41667,18
857.1428571,22.403867,88.470006,30
4100.76157,28.678014,77.38296,210
2949.852507,26.173068,73.26135,180
454.9768656,18.96,72.82,76.7
475.070555,28.394375,77.357227,20.2
1775.271512,28.585757,77.396668,85
1160.019069,13.338634,77.759291,73
550.1222494,30.662283,76.822397,13.5
1220.220802,28.5041,77.381557,42
1079.310345,13.112592,77.434767,62.6
1610.057345,28.9196,76.8972,73
1735.316552,28.558047,77.392752,91
1138.147567,18.452663,73.93104,58
630.0438907,12.840956,77.659441,44.5
1155.226022,12.762714,77.766821,48.3
1165.181631,30.752321,76.772816,34
543.5630689,28.652011,77.482362,20.9
716.2297665,19.1849,72.8347,100
963.1728045,19.2167,73.0833,51
1224.860124,12.928575,77.585721,81
1092.436975,28.6396,77.0884,130
619.0800471,19.147866,72.932609,100
960.170697,21.19233,79.062102,27
1665.186501,10.159679,76.38519,75
1000,11.857672,75.442369,48
929.0226682,12.90579,77.54264,50
1022.399851,18.96667,72.83333,220
1019.084677,28.567633,77.383124,55
1314.800902,26.832353,75.841749,35
899.8875141,8.72889,77.70806,32
1294.964029,28.546788,77.378494,73.8
700.0030435,24.69028,78.41889,230
480.0529714,19.405286,72.789336,29
1225.086853,18.510418,73.781944,67
1100.173712,12.9077,77.6755,38
1157.894737,12.808137,77.58308,110
648.1036966,39.9062836,-76.9806803,27
587.9208979,30.594843,76.84983,11
1000,26.860095,78.004003,35
719.9576496,19.249861,72.963866,68
1325.478645,20.932745,72.923541,36
625,18.52783,73.875757,25
909.9181074,13.153074,80.27557,40
1020.176831,13.055985,77.622157,45
3840.035109,19.05444,72.84056,1400
511.0336818,18.72,73.68,22
1200,26.928785,75.828002,24
1643.774205,18.96,72.82,1320
1857.064018,28.394375,77.357227,67.3
1555.512347,13.09,80.27,160
1124.974432,24.69028,78.41889,110
1200.120012,12.897859,77.617213,80
1695.248805,20.85,86.33333,60.3
1338.240214,18.5481,73.8995,160
1299.18337,21.202671,79.051817,35
1447.963801,12.86,77.786,80
950.209046,17.7,83.25,25
1445.85726,28.474616,76.990309,70.5
1410.437236,22.690183,88.454886,40
2000,24.69028,78.41889,1300
2500,12.96991,77.59796,350
1069.900143,10.792061,76.652546,30
1525.010167,13.024599,77.704443,75
1579.970831,22.304805,73.23414,32.5
1500,13.344287,77.111085,120
2366.666667,21.17,72.83,78.1
900.090009,22.3,73.2,30
3498.098859,19.0167,72.8167,690
584.8680936,28.652011,77.482362,23.5
2275.1403,28.576117,77.382136,150
1360.081605,27.98889,76.38833,40
1715.94509,9.930471,76.271273,65
1000,18.496657,73.836319,75
1174.934726,19.076466,72.999804,58.5
1165.892099,13.055985,77.622157,57.7
1262.907659,19.1758,72.8643,170
1040.068201,21.56128,74.21238,61
1100.038825,18.5442,73.7948,85
1239.473684,26.86056,80.91583,47.1
968.6866411,15.459622,73.941404,43
980.1009801,19.304032,84.610965,33
700.097688,26.8626,75.7633,21.5
565.1302605,16.897246,73.382029,14.1
344.4756315,30.292178,78.068793,13.5
723.0851634,22.648322,88.4431525,54
1250,27.18,78.02,32
840.1453224,22.65921,88.4384,18.5
5092.00324,28.403138,77.070052,440
759.9901937,19.88879,75.34344,31
1410.029499,30.696627,76.693764,47.8
1340.083383,19.038205,73.06612,180
786.163522,12.898066,74.834558,35
1596.715328,28.2102,76.8606,35
1073.191672,19.1759,72.9522,200
1578.947368,12.96991,77.59796,150
633.2533013,18.5438,73.9438,63.3
1084.864392,24.69028,78.41889,62
1649.52381,28.47944,76.971432,86.6
754.7169811,19.1955,72.8728,120
1476.01476,19.239813,72.962722,180
381.7768947,19.193771,73.197892,26.9
1100.244499,17.7,83.25,31.5
1211.680601,12.9847,77.5491,100
2014.189988,30.752321,76.772816,51.1
1390.02453,9.967,76.2998,85
1250,27.651998,79.206622,93
1700.060716,11,76.96667,84
2400,22.31055,73.1695,120
1273.133376,28.431862,77.351104,39.9
449.4180037,24.69028,78.41889,100
1295.336788,22.54111,88.33778,40
1100.110011,28.716907,77.124699,80
1857.142857,26.16667,75.78333,130
1086.229947,28.450182,77.113156,130
1293.103448,28.44414,77.465898,36
1173.156587,12.989437,77.717806,70.8
1250,21.52,70.47,18
1130.311615,12.840956,77.659441,39.9
1100.052383,18.96667,72.83333,42
527.0092227,19.089471,72.937616,100
800,28.583704,77.360401,40
2889.045053,21.10447,79.092709,370
1200.192031,26.919936,75.794716,50
1850.029522,28.442934,77.477933,94
1944.981732,28.577673,77.389781,90.5
1500.205508,23.368714,85.34384,73
980.0718719,28.568846,77.324966,90
1350.007105,12.86,77.786,95
350.0093336,19.256471,72.868815,75
1214.697844,19.1849,72.8347,200
1305.158484,23.166495,72.63429,63
1700.111483,20.355899,85.843519,61
900.090009,13.096108,77.627179,50
575,18.52361,73.84778,46
1237.815256,15.462648,73.804488,80
1850,26.900926,75.775927,59.2
668.9282813,19.1849,72.8347,140
977.9614325,19.245347,73.124577,71
905.192949,26.809242,75.741434,38
1050.080775,22.140267,88.403089,78
949.7964722,31.292349,75.592435,35
1100.086281,25.025959,75.873414,51
1912.557397,28.522931,77.357078,95.8
1478.373144,28.703857,77.442666,45.8
1200.051066,12.96991,77.59796,94
1230.228471,22.12703,88.518729,56
1615.034503,13.051,77.5962,110
1836.158192,19.049214,73.072916,130
1373.78183,30.682453,76.75696,43.7
1374.200872,19.1615,72.8731,230
1857.416007,28.394375,77.357227,68
1201.201201,12.973237,77.646859,32
1048.148148,26.928785,75.828002,28.3
7500,18.972317,72.806327,6900
1296.701516,24.69028,78.41889,160
740.0555042,20.384847,72.930546,16
1000,19.1034,73.0084,100
750.032329,19.4559,72.8114,58
915.1921904,26.900926,75.775927,30
1433.006926,9.97833,76.28361,120
1669.23472,28.480312,77.107771,130
1852.464439,30.662283,76.822397,56
1739.226033,30.651192,76.755011,79.1
1155.115512,13.338634,77.759291,84
1911.483605,19.040066,73.115347,130
1296.023564,12.925027,80.235348,88
2839.833396,28.560719,77.386208,300
700.1647446,21.232813,72.832454,25.5
1075.268817,30.300498,78.00497,42
1362.048894,13.022383,76.133097,58.5
1057.082452,22.54111,88.33778,40
1163.170163,13.055985,77.622157,49.9
900.2770083,23.09444,77.51806,13
1107.769424,12.808137,77.58308,88.4
609.8938333,16.98333,73.3,27
872.6327516,20.953564,72.930338,23.5
1250,50.817397,4.42145,65
850.0647668,26.210449,78.146105,52.5
282.7763496,24.69028,78.41889,9.9
1125.443685,19.18,72.96333,130
940.0535107,19.249861,72.963866,130
1816.403521,20.26444,85.82806,130
1035.018113,28.6423,77.3445,60
1649.450183,30.594843,76.84983,49.5
1948.473696,19.048979,73.078232,180
1250,19.037971,73.070481,110
690.1475488,18.52361,73.84778,29
1272.015656,12.879728,77.650297,65
1500.182949,12.976741,77.674509,82
969.6969697,19.1145,72.8712,160
1125.204583,12.840956,77.659441,55
600.0184621,19.235,72.8598,130
1670.269208,18.542235,73.828136,85
891.4336653,24.6902,78.416,520
1508.62069,23.169982,77.477889,35
1840.652117,12.928575,77.585721,140
598.1136416,18.595456,73.946088,26
392.7068724,28.394375,77.357227,14
1390.176089,28.553374,77.355611,75
1240.233164,18.966114,73.148278,100
1084.782609,28.494868,77.410298,49.9
1141.91461,19.05871,72.89969,180
824.5614035,13.025,80.1847,47
2637.227844,23.166495,72.63429,86
630.0403226,19.147239,72.909927,50
1102.767421,19.1849,72.8347,210
1050.262566,28.552626,77.333948,28
600.0705965,19.2167,73.0833,34
6000,17.476609,78.545297,240
1731.601732,13.070052,77.62715,120
3158.559697,20.26444,85.82806,150
896.4955175,21.132949,79.047586,55
690.0878294,16.98333,73.3,22
1340.140396,28.634537,77.471342,42
706.5806208,19.1849,72.8347,150
1200,26.979452,75.765051,33
1080.080235,19.019169,73.014086,140
1300.169587,20.27801,72.84171,23
1500.154655,26.4725,80.33111,97
1186.23962,19.040405,72.843932,260
1565.495208,28.431862,77.351104,49
1275.045537,12.894088,77.548914,70
1001.221001,18.440853,73.90536,41
1196.911197,23.810398,86.222799,21.7
951.0869565,9.930471,76.271273,42
2071.638599,28.55182,77.324137,310
650.026001,16.535675,80.583436,25
1603.849238,18.576018,73.793901,140
1105.083384,12.840956,77.659441,55
1043.275274,15.40194,74.04333,58.1
1058.076652,13.061261,77.596486,45
1352.045182,9.994,76.292,79
3049.853372,28.9196,76.8972,260
1158.748552,20.33403,85.876609,40
849.9787505,19.249861,72.963866,80
1235.330451,23.150756,77.443534,20
2718.868951,19.05871,72.89969,650
720.0338839,24.69028,78.41889,68
984.7640282,22.756329,75.863062,26.5
800,18.96,72.82,350
1003.448276,24.49753,86.710061,29.1
1664.926931,23.162398,79.887646,31.9
1180.040459,13.064,77.58,70
2200.282087,30.678174,76.712936,78
540.0795907,19.35269,72.864824,28.5
1090.116279,18.96667,72.83333,60
1200.229161,28.406388,77.342588,41.9
950.0609013,12.261327,76.644706,39
5500.146671,18.536296,73.862716,750
1378.091873,26.832353,75.841749,31.2
1071.393786,19.038205,73.06612,110
1121.076233,28.587711,77.403123,65
1166.180758,13.0814,77.5566,60
1754.499968,19.05871,72.89969,270
712.0023249,22.486821,88.233267,24.5
958.9566552,18.50659,73.86068,75
590.1044031,13.042089,80.124264,26
471.0113899,18.96,72.82,110
1560.574949,30.662283,76.822397,38
830.0252616,22.7808,86.1522,23
2079.002079,19.218498,72.992114,270
1474.480151,26.979452,75.765051,39
2250.08036,30.715271,76.681229,70
750,27.572154,77.6723995,30
2005.347594,30.696627,76.693764,120
1062.068966,12.833224,80.210726,46.2
1622.060016,30.697795,76.714722,100
1349.983125,28.50437,76.996356,120
957.008245,13.025845,77.770331,65
1704.918033,28.5679,77.3679,130
963.3333333,26.936933,80.941263,28.9
1000,19.139348,72.820458,280
783.1729693,15.40194,74.04333,35
2453.430259,12.96991,77.59796,270
1700.102006,18.52088,73.85151,200
1690.140845,21,77,78
1450.21645,22.5922,88.484911,67
1800.055386,18.390584,77.120879,65
870.213824,22.505812,88.299199,35
1829.407729,16.47431,80.71281,80
1250,26.4725,80.33111,31
1697.970025,28.9196,76.8972,89.5
1043.478261,12.957468,77.516563,48
2011.158687,19.015576,72.851441,310
754.0603248,21.17,72.83,26
1800.379027,30.662283,76.822397,28.5
1173.625255,13.0318,77.6583,46.1
900,18.450038,73.884353,180
1700,12.96991,77.59796,85
1490.142137,13.064,77.58,65
1079.76785,24.69028,78.41889,160
1900.170164,10.81667,76.65,67
1557.522124,28.431862,77.351104,44
810.9642365,27.097356,78.581563,100
1364.285714,13.062455,80.156453,57.3
1540.332388,29.394868,78.342713,38
1270.894136,28.431862,77.351104,47.9
866.0008083,19.1759,72.9522,150
1200.300075,28.151631,77.338453,32
1890.359168,23.1505,72.6399,50
705.1803634,22.750413,70.492714,26
1050.019091,21.105779,79.078497,55
1600,17.7,83.25,64
1525.105584,28.579004,77.431173,65
1250,19.1145,72.8712,250
1346.04599,26.91868,75.750399,48
1388.888889,28.162032,76.811066,35
615.0061501,20.042481,74.473635,40
1275.00425,19.103013,72.85103,450
1215.092731,12.88784,77.654131,57
908.8843445,12.86,77.786,40
1100.352113,28.685337,77.48717,25
625,30.65,76.82,26.9
1055.011304,20.230195,85.816005,28
1460.31746,10.009277,76.361736,46
714.2857143,19.072166,72.986798,100
792,22.69995,88.390833,19.8
666.6666667,19.12,72.91,180
535.0242742,20.040727,73.798018,54
1014.816318,18.475864,73.890009,50
1677.202942,12.95619,77.70194,130
1257.142857,12.91716,80.19287,52.8
1651.300399,-37.7130075,144.9578428,120
640.4782237,20.95056,72.92306,7.5
1016.191315,19.221571,73.042474,150
1720.121842,28.396092,76.972169,96
754.1263517,22.140267,88.403089,26.5
899.9653859,12.732961,77.707059,26
2500,13.2882,77.4214,120
1226.277372,20.355899,85.843519,42
2000,12.948948,77.586951,95
1425.313569,19.221571,73.042474,250
1000,28.5831,77.2344,19.5
650.1880709,22.471606,70.061222,12.1
855.1438196,28.579004,77.431173,33
1394.444444,28.577673,77.389781,75.3
900.2770083,28.698133,77.335746,26
1610.017889,26.832353,75.841749,45
1581.395349,19.164548,73.527868,170
760.0228007,24.69028,78.41889,160
1625.406352,21.15389,79.08306,130
1563.11059,19.01891,73.039292,200
1069.74754,21.765,72.13694,25
645.8742633,28.365512,77.346306,26.3
1000,12.8458,77.6727,26
980.1214798,35,136,71
800,19.1955,72.8728,140
820.9080248,13.09,80.27,49
1950.048751,19.255098,72.9815265,260
770.0101317,28.66667,77.41667,38
1090.047393,18.5993,73.7625,92
1026.694045,19.014858,72.8662,220
1200.076805,18.539812,73.737678,62.5
1618.122977,26.900926,75.775927,55
1320.007543,18.914541,72.818211,210
1245.714286,20.26444,85.82806,43.6
1000,13.09,80.27,75
949.9307342,12.900976,76.891937,48
905.2504526,26.131909,91.805142,30
978.2608696,12.960634,77.523237,45
850.0188893,28.66667,77.41667,45
1975.035551,18.927433,72.826221,1000
1080.093054,12.946431,80.239383,65
1387.283237,22.738247,75.908196,62.4
985.915493,30.594843,76.84983,23.8
678.119349,19.239813,72.962722,120
37.68069607,26.823489,80.858175,16.5
980.1252382,19.000869,73.118903,72
1500,19.097244,72.846785,390
1200.082764,12.976741,77.674509,58
1549.076341,30.662283,76.822397,69.6
1400.124456,22.835263,88.395396,90
1000,22.54111,88.33778,89
385.0473287,18.973908,73.025106,24
675.1389992,22.318485,73.162544,17
952.3809524,24.69028,78.41889,100
1402.810925,35.37387,132.764401,52.9
1501.952538,18.96,72.82,250
1555.209953,12.96991,77.59796,80
1901.769472,19.255098,72.9815265,230
1889.106968,25.879721,86.587391,77
1400,26.8626,75.7633,35
1112.055532,19.033956,73.075342,78.5
1660.114908,30.662283,76.822397,54.9
840.1084011,28.66667,77.41667,31
760.0116925,25.220884,75.876291,26
1151.953084,13.07265,80.176063,110
350.0102944,19.1615,72.8731,85
890.1476836,28.506454,77.409568,44
710.0181834,19.283359,72.864964,82
1075.011945,18.52783,73.875757,90
1300,21,77,58.5
600,24.69028,78.41889,66
305.0397878,21.56128,74.21238,23
1071.811361,19.05871,72.89969,190
1170.177198,17.692942,83.194541,35
2132.082512,19.05871,72.89969,400
1007.204823,18.637802,73.745912,68.5
1611.721612,18.452663,73.93104,110
1500,26.893148,75.739769,60
630.1502666,22.333114,70.746028,26
1646.944004,19.049513,72.919204,270
731.4344721,19.255098,72.9815265,170
1800.411523,12.973237,77.646859,70
1499.18633,22.5922,88.484911,73.7
850.0772798,22.605438,88.422084,22
1650.260567,30.662283,76.822397,57
1000,28.391441,77.022829,29.5
650.0171057,19.1849,72.8347,95
1445.086705,18.558319,73.77588,110
1033.005795,10.52,76.21,41
1039.996533,19.1759,72.9522,240
625,22.491207,88.325825,25
47543.50305,24.69028,78.41889,9590
996.0159363,12.896796,77.5724,40
815.2173913,18.4,76.58,27
906.0159459,24.69028,78.41889,150
1206.015891,24.69028,78.41889,85
950.0662837,24.6902,78.416,43
1110.083256,28.5216,77.3863,60
1300.178775,28.65998,77.370279,80
3246.753247,28.522931,77.357078,250
600.0738552,18.452663,73.93104,32.5
758.2515611,21.17,72.83,17
1240.096452,28.365512,77.346306,36
1300.027858,19.042483,73.066371,140
1100.535396,20.93333,77.75,18.5
809.5854922,18.496657,73.836319,100
1060.113239,19.30405,72.813559,88
1112.126752,12.86,77.786,73
1188.888889,26.928785,75.828002,32.1
690.0397296,19.05871,72.89969,99
1377.777778,19.05871,72.89969,310
1194.872909,12.96991,77.59796,110
1874.819729,22.53028,88.33417,130
800,22.550606,88.345715,60
1222.034217,12.9847,77.5491,130
1773.529412,21,77,60.3
3174.603175,28.602325,77.401994,200
2050.306489,28.576117,77.382136,97
1500.272777,16.50749,80.667038,55
1230.0123,12.9041,77.5616,70
1849.894292,12.90025,77.60103,140
4544.716767,28.526624,77.376718,280
1484.431571,25.254685,87.023352,41
1955.05618,22.5922,88.484911,87
1558.872305,26.86056,80.91583,47
1860.465116,22.31055,73.1695,48
1968.048159,13.096162,77.498685,170
1348.016342,19.0167,72.8167,650
599.6863179,18.510418,73.781944,65
1400.180668,28.394375,77.357227,62
789.8894155,26.16667,75.78333,25
1000,19.283359,72.864964,80
1000,13.025845,77.770331,55
480.009366,19.159184,72.993784,82
718.8653585,13.141581,77.749756,37
579.0772736,13.077175,80.151453,30.5
1104.041916,12.90489,77.519299,59
990.0990099,45.073846,7.680335,40
691.1111111,26.426535,76.587393,31.1
1280.267186,20.100361,79.103607,46
1207.906296,31.615794,74.926944,33
2357.142857,13.0063,80.2574,330
1275.045537,12.96991,77.59796,70
1020.042949,13.01926,77.647236,57
1649.9835,20.28994,85.848504,150
1625.840017,18.52783,73.875757,150
1740.166865,30.381792,78.075094,73
780.141844,19.08333,74.73333,22
1205.121768,20.353795,85.82102,48
667.9190148,12.95161,80.14097,32
1314.857894,12.96991,77.59796,130
477.5734108,19.6394,72.7256,14.8
708.5561497,21.250659,81.659113,21.2
1509.677419,26.724219,88.326357,46.8
1488.095238,30.73528,76.79111,120
1500.214316,12.9259,77.6229,70
1748.863239,22.484604,88.353705,150
1870.07874,28.568096,77.390253,95
1405.025669,25.61,85.14139,52
1000,19.164548,73.527868,38
4000,19.1026,72.8243,1400
1176.75901,26.86056,80.91583,48
2428.571429,28.560719,77.386208,170
1694.915254,12.9657,77.7188,110
1180.124224,12.95619,77.70194,57
447.295423,21.954058,74.003521,12.9
1078.008624,19.038205,73.06612,110
620.0676437,22.610226,88.428003,16.5
1444.043321,21.159018,79.085738,100
1176.93213,19.0458,72.9128,180
1350.078493,28.565172,77.355491,43
595.0391121,19.1955,72.8728,89
823.6842105,22.403867,88.470006,31.3
1962.708538,27.212083,77.955585,60
1400.329489,23.25,77.41667,34
1614.391144,15.59197,73.80894,35
1329.626496,18.558319,73.77588,110
1586.629998,13.09,80.27,150
680,18.488418,73.871152,51
2012.072435,22.53028,88.33417,180
1330.304997,11.944453,79.819323,41
876.3432723,18.595456,73.946088,57.9
1460.12046,12.910201,77.71657,80
1800.411523,23.35556,85.33472,70
1388.406803,19.038205,73.06612,120
925.0123335,22.54111,88.33778,75
650.1011268,28.57,77.32,22.5
960.0614439,18.49667,73.94167,75
1000,30.714837,76.751896,64
1028.066207,19.038205,73.06612,100
916.1237785,12.633766,76.679131,45
2818.791946,28.378021,77.063066,210
1300.264869,28.494181,77.290609,54
900.0276932,19.255098,72.9815265,130
1500.150015,18.52361,73.84778,100
2748.385324,28.388225,76.946376,200
1135.169224,12.327102,76.586441,54
5407.493241,10.948224,77.00978,140
907.6606559,19.1955,72.8728,150
1071.428571,21.610509,73.030424,19.5
1095.181203,12.96991,77.59796,55
2064.338552,28.384116,77.024406,120
1150.026137,20.353795,85.82102,44
934.7919456,19.014858,72.8662,370
1062.910474,18.069757,74.476697,61.5
1343.170639,28.542768,77.365736,71
2350.42735,28.406388,77.342588,99
1750.291715,50.817397,4.42145,90
1070.137383,27.04965,80.851214,29.6
649.6881497,21.232813,72.832454,12.5
919.8423127,21.167876,79.006178,35
2500,19.0705,72.8309,850
1149.718958,28.050728,76.111825,45
2235.213205,12.887837,74.837732,130
1079.429735,22.76432,75.903019,26.5
1095,28.546788,77.378494,65.7
959.7806216,21.232813,72.832454,31.5
3265.795788,22.53028,88.33417,490
716.0268129,19.1849,72.8347,94
1313.206149,13.010349,77.712151,70.9
1472.166331,28.698133,77.335746,43.9
1074.58604,19.1145,72.8712,220
1343.201754,13.051,77.5962,49
931.01989,26.748588,75.45094,22
1125.028996,18.96,72.82,97
1430.064353,31.292091,75.543763,260
1217.603285,13.086769,80.191135,94.9
1216.037597,12.9958935,77.761394,82.8
1349.527665,28.683355,77.457981,30
1373.880827,12.8706,77.6279,89
1850.481125,22.55,72.9,50
1684.670782,28.630742,77.446166,65.5
1043.364852,19.249861,72.963866,160
800,22.582439,88.451577,40
1725.377426,28.630742,77.446166,48
1100.110011,27.18,78.02,40
1860.032551,12.96991,77.59796,160
963.2495164,28.698133,77.335746,24.9
1666.042681,12.96991,77.59796,89
1179.245283,12.87004,77.673275,55
1138.495093,12.8458,77.6727,52.2
600,19.2167,73.0833,54
1000,28.59863,77.333939,120
1041.214751,11.060813,76.970641,48
3000,18.96,72.82,2250
1165.113182,30.752321,76.772816,35
1200,26.459137,79.506922,45
1982.553529,30.697795,76.714722,150
1200,9.91966,78.11939,45
1850.13876,30.706256,75.700134,100
973.8933031,19.085225,73.661835,42.9
1040.943789,22.43917,88.39583,60
1689.59691,12.905368,77.580403,140
1536.21068,12.880421,77.774422,63
1661.129568,28.431862,77.351104,60
1562.907007,12.96991,77.59796,120
3520.261973,13.04034,77.591347,430
1082.055906,12.89911,80.169,60
990.0990099,28.560719,77.386208,43
920.2453988,26.900926,75.775927,25.5
1373.815084,18.097689,74.735239,100
1081.081081,30.768683,76.650876,20
2967.35905,30.6665,76.8625,180
1342.539317,24.69028,78.41889,210
1114.206128,12.9958935,77.761394,100
984.9362688,13.055985,77.622157,85
2500,19.0242,73.0172,450
900.2250563,12.96991,77.59796,24
906.0315817,8.72889,77.70806,35
1205.134923,12.87028,74.88056,46
852.5345622,26.8626,75.7633,37
1185.050137,12.923762,77.736688,52
2365.664076,12.87028,74.88056,140
1535.390757,27.16726,75.709505,100
946.8497008,22.485666,70.058918,26.9
3113.223005,28.526624,77.376718,190
1610.526316,26.91868,75.750399,61.2
700.073692,24.69028,78.41889,38
1059.322034,19.1849,72.8347,130
1100.151745,19.148338,72.995687,58
1660.210293,12.864738,77.547489,60
606.575276,28.743724,76.811315,100
1224.862888,12.973237,77.646859,33.5
1135.159679,18.5993,73.7625,75
1454.449293,12.865219,77.59036,110
2000,12.96082,77.63613,140
1150.086256,18.5481,73.8995,120
1100.173712,12.96991,77.59796,57
1456.157012,13.201247,77.580146,92
1149.802891,23.399528,85.357421,35
1258.162128,12.968,80.1502,79
1020.03643,16.296371,81.148257,28
1425.081433,22.102094,82.150476,35
570.0325733,12.69056,79.97778,17.5
8998.875141,31.28,74.86,80
1087.087813,12.9623,80.1986,90
1600,35,136,110
869.7079094,28.503493,77.09721,26.5
1064.509261,19.05871,72.89969,150
869.6741855,22.54111,88.33778,34.7
1300.091771,12.96991,77.59796,85
1100.110011,26.878068,75.779856,40
500,28.66667,77.41667,13
754.1046201,15.40194,74.04333,39.5
1950.100373,19.05871,72.89969,340
1214.936573,20.098413,79.10786,68
1171.193621,26.86056,80.91583,47
1600.170685,29.973127,77.555968,75
720.9077072,18.5853,73.7413,52.1
1104.347826,22.54111,88.33778,50.8
651.5151515,12.86,77.786,43
67454.54545,19.2167,73.0833,7420
1092.150171,26.832353,75.841749,32
863.9648131,24.6902,78.416,55
1189.031243,28.560719,77.386208,52.9
959.8771357,28.63676,77.36315,50
1515.151515,24.69028,78.41889,140
1181.047659,12.9958935,77.761394,85
1248.129303,28.381971,77.347688,41.7
494.0711462,12.916738,80.062533,20
1720.430108,30.65,76.82,40
971.4285714,19.213466,72.835096,170
1049.748973,22.323406,73.240395,23
1162.166994,12.9958935,77.761394,65
2200.13656,13.088349,77.391049,290
938.0863039,19.2836,72.8675,100
642.4678186,18.5853,73.7413,55.4
2330.166697,12.87028,74.88056,130
1349.693252,22.077054,79.553859,55
902.119982,21.167876,79.006178,20
2445.302445,13.33222,74.74611,95
1650.165017,18.097689,74.735239,140
1577.702703,30.660437,76.861517,46.7
1000,19.030318,73.070892,92
289.017341,30.92,77.12,8
1668.422901,15.40194,74.04333,95
1291.364003,26.91667,75.86667,32
1289.14405,26.165232,91.821593,49.4
1479.681979,12.96991,77.59796,67
771.7750827,19.161955,72.839616,210
950.0285009,22.648322,88.4431525,50
1700.087184,9.994,76.292,78
1072.386059,28.698133,77.335746,28
410.0161078,24.6902,78.416,28
548.0905233,12.925027,80.235348,31
550.0868558,22.54111,88.33778,19
1116.486788,19.218498,72.992114,120
750,28.97083,79.39722,12
250,28.66667,77.41667,6
650.026001,19.033956,73.075342,50
1779.359431,28.542768,77.365736,85
1395.139514,12.8458,77.6727,93
1970.021413,22.5922,88.484911,92
1664.145234,13.070052,77.62715,110
2601.908066,12.96991,77.59796,270
1681.870011,16.422222,80.561251,59
630.1050175,19.4559,72.8114,27
1224.707135,20.26444,85.82806,46
1191.913096,28.376683,77.047179,79
869.8561392,21.093676,79.111965,26
640.556369,19.221571,73.042474,140
1051.082615,18.097689,74.735239,100
1740.139211,9.958883,76.295931,120
1280.150923,18.966114,73.148278,95
1149.831948,22.54111,88.33778,65
1200.120012,28.5041,77.381557,40
2600.104004,18.475864,73.890009,250
2922.333371,12.808137,77.58308,260
819.6721311,31.292349,75.592435,24
912.0620202,18.96,72.82,240
1050.105011,28.6221,77.3674,70
4355.155943,18.5438,73.9438,310
900,18.96,72.82,90
810.0810081,18.669919,73.853723,45
839.8656215,28.652011,77.482362,30
2151.378838,12.880475,75.022346,220
1000,22.678266,75.842674,38
688.0089862,20.084522,72.900306,49
1100.146199,19.085225,73.661835,60.2
1350.09311,9.994,76.292,58
444.0855874,12.90015,80.22791,22
705.0705071,26.900926,75.775927,23.5
1099.908341,12.9377,80.2153,48
1511.97953,18.5481,73.8995,130
983.4834835,21.23994,72.85652,26.2
740.0555042,18.097689,74.735239,64
815.0248051,23.40572,87.892319,23
1121.183206,12.923762,77.736688,47
1644.230769,12.85917,74.83844,85.5
511.9953189,22.54111,88.33778,35
1230.0123,18.433704,73.853275,90
1300,28.67937,77.22608,65
1498.229365,22.7808,86.1522,55
1608.687975,13.036,77.6226,91.1
495.1768489,19.222101,72.988231,77
1195.219124,28.63676,77.36315,51
1194.678251,21.151992,72.81002,44
1250,28.381971,77.347688,44
1384.083045,12.96991,77.59796,52
1150.012778,28.656401,77.2889135,45
1938.361719,30.662283,76.822397,71.7
330.0043422,19.18,72.96333,76
2209.131075,28.578394,77.308045,270
520.069808,18.75,73.08,14.9
2034.070684,18.532345,73.836305,320
1555.869873,12.919423,77.522774,110
